shipment_id,order_date,delivery_date,region,origin,destination,service_type,delivery_status,estimated_days,actual_days,delay_days,distance_km,distribution_center,customer_segment
VLX-2026-000645,2026-05-20,2026-05-25,Southeast,Salvador/BA,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,437,DC-RJ-01,RETAIL
VLX-2026-000646,2026-06-07,2026-06-13,Central-West,Goiania/GO,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,6,6,0,845,DC-GO-01,RETAIL
VLX-2026-000647,2026-08-16,2026-08-22,Central-West,Rio de Janeiro/RJ,Brasilia/DF,STANDARD,DELIVERED_ON_TIME,6,6,0,1695,DC-GO-01,RETAIL
VLX-2026-000648,2026-03-03,2026-03-12,Northeast,Porto Velho/RO,Recife/PE,STANDARD,DELIVERY_EXCEPTION,6,9,3,1187,DC-CE-01,RETAIL
VLX-2026-000649,2026-01-21,2026-01-27,Northeast,Sao Paulo/SP,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,1078,DC-PE-01,RETAIL
VLX-2026-000650,2026-01-25,2026-01-27,Southeast,Belo Horizonte/MG,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,2,2,0,517,DC-SP-01,RETAIL
VLX-2026-000651,2026-08-06,2026-08-09,Southeast,Rio de Janeiro/RJ,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,3,3,0,618,DC-SP-01,SMB
VLX-2026-000652,2026-02-04,2026-02-07,Central-West,Sao Paulo/SP,Goiania/GO,EXPRESS,DELIVERED_ON_TIME,3,3,0,1410,DC-GO-01,RETAIL
VLX-2026-000653,2026-02-24,2026-03-03,North,Sao Paulo/SP,Manaus/AM,STANDARD,DELIVERED_ON_TIME,7,7,0,1112,DC-AM-01,RETAIL
VLX-2026-000654,2026-03-12,2026-03-17,South,Belo Horizonte/MG,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,5,0,1198,DC-PR-01,SMB
VLX-2026-000655,2026-01-27,2026-02-02,Central-West,Porto Velho/RO,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,6,6,0,1360,DC-DF-01,RETAIL
VLX-2026-000656,2026-07-16,2026-07-22,South,Goiania/GO,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,6,6,0,308,DC-PR-01,SMB
VLX-2026-000657,2026-05-09,2026-05-20,Northeast,Rio de Janeiro/RJ,Recife/PE,STANDARD,DELIVERED_LATE,6,11,5,724,DC-CE-01,RETAIL
VLX-2026-000658,2026-05-04,2026-05-07,Central-West,Rio de Janeiro/RJ,Brasilia/DF,EXPRESS,DELIVERED_ON_TIME,3,3,0,515,DC-DF-01,SMB
VLX-2026-000659,2026-06-01,2026-06-08,Southeast,Rio de Janeiro/RJ,Belo Horizonte/MG,STANDARD,DELIVERED_LATE,5,7,2,112,DC-MG-01,RETAIL
VLX-2026-000660,2026-02-07,2026-02-11,Southeast,Goiania/GO,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,4,0,973,DC-RJ-01,RETAIL
VLX-2026-000661,2026-07-15,2026-07-21,Southeast,Manaus/AM,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,6,6,0,338,DC-MG-01,ENTERPRISE
VLX-2026-000662,2026-03-15,2026-03-21,Northeast,Curitiba/PR,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,1257,DC-PE-01,SMB
VLX-2026-000663,2026-02-27,2026-03-04,Southeast,Belo Horizonte/MG,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,659,DC-SP-01,RETAIL
VLX-2026-000664,2026-06-25,2026-06-27,Southeast,Florianopolis/SC,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,2,2,0,815,DC-MG-01,RETAIL
VLX-2026-000665,2026-01-09,2026-01-14,Southeast,Salvador/BA,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,245,DC-MG-01,RETAIL
VLX-2026-000666,2026-08-04,2026-08-09,Southeast,Rio de Janeiro/RJ,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,337,DC-SP-01,ENTERPRISE
VLX-2026-000667,2026-08-14,2026-08-23,South,Rio de Janeiro/RJ,Curitiba/PR,STANDARD,DELIVERED_LATE,5,9,4,933,DC-PR-01,RETAIL
VLX-2026-000668,2026-04-15,2026-04-20,Southeast,Cuiaba/MT,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,111,DC-SP-01,RETAIL
VLX-2026-000669,2026-06-20,2026-06-24,South,Cuiaba/MT,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,4,0,484,DC-RS-01,SMB
VLX-2026-000670,2026-07-19,2026-07-25,South,Recife/PE,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,6,6,0,1241,DC-PR-01,RETAIL
VLX-2026-000671,2026-07-29,2026-08-04,South,Sao Paulo/SP,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,6,6,0,1251,DC-PR-01,SMB
VLX-2026-000672,2026-02-03,2026-02-07,Central-West,Sao Paulo/SP,Brasilia/DF,EXPRESS,DELIVERED_LATE,3,4,1,1611,DC-DF-01,RETAIL
VLX-2026-000673,2026-08-10,2026-08-15,South,Belo Horizonte/MG,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,901,DC-RS-01,RETAIL
VLX-2026-000674,2026-06-25,2026-06-28,Northeast,Porto Alegre/RS,Recife/PE,EXPRESS,DELIVERED_ON_TIME,3,3,0,1657,DC-CE-01,RETAIL
VLX-2026-000675,2026-05-14,2026-05-19,South,Sao Paulo/SP,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,1261,DC-PR-01,RETAIL
VLX-2026-000676,2026-06-20,2026-06-26,Central-West,Goiania/GO,Goiania/GO,STANDARD,DELIVERED_ON_TIME,7,6,0,1185,DC-GO-01,RETAIL
VLX-2026-000677,2026-05-15,2026-05-19,South,Rio de Janeiro/RJ,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,4,0,462,DC-RS-01,RETAIL
VLX-2026-000678,2026-08-12,2026-08-18,Southeast,Curitiba/PR,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,215,DC-RJ-01,RETAIL
VLX-2026-000679,2026-01-01,2026-01-06,Southeast,Belo Horizonte/MG,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,266,DC-MG-01,RETAIL
VLX-2026-000680,2026-02-10,2026-02-15,Southeast,Rio de Janeiro/RJ,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,363,DC-SP-01,RETAIL
VLX-2026-000681,2026-01-29,2026-02-04,Southeast,Sao Paulo/SP,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,759,DC-MG-01,SMB
VLX-2026-000682,2026-06-13,2026-06-18,South,Florianopolis/SC,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,873,DC-RS-01,RETAIL
VLX-2026-000683,2026-01-03,2026-01-11,Northeast,Rio de Janeiro/RJ,Recife/PE,STANDARD,DELIVERED_LATE,6,8,2,1863,DC-BA-01,ENTERPRISE
VLX-2026-000684,2026-04-12,2026-04-16,Southeast,Brasilia/DF,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,4,0,924,DC-MG-01,RETAIL
VLX-2026-000685,2026-01-07,2026-01-13,Northeast,Sao Paulo/SP,Recife/PE,STANDARD,DELIVERED_ON_TIME,6,6,0,796,DC-CE-01,RETAIL
VLX-2026-000686,2026-01-14,2026-01-19,Southeast,Salvador/BA,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,1094,DC-MG-01,RETAIL
VLX-2026-000687,2026-01-18,2026-01-23,South,Florianopolis/SC,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,958,DC-PR-01,RETAIL
VLX-2026-000688,2026-01-29,2026-02-02,North,Manaus/AM,Porto Velho/RO,EXPRESS,DELIVERED_ON_TIME,4,4,0,1077,DC-PA-01,ENTERPRISE
VLX-2026-000689,2026-06-06,2026-06-13,South,Belo Horizonte/MG,Curitiba/PR,STANDARD,DELIVERED_LATE,5,7,2,1000,DC-PR-01,RETAIL
VLX-2026-000690,2026-08-08,2026-08-13,Central-West,Belem/PA,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,5,0,974,DC-GO-01,RETAIL
VLX-2026-000691,2026-04-28,2026-05-02,North,Salvador/BA,Belem/PA,EXPRESS,DELIVERED_ON_TIME,4,4,0,1420,DC-AM-01,RETAIL
VLX-2026-000692,2026-02-27,2026-03-04,Central-West,Curitiba/PR,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,6,5,0,589,DC-GO-01,RETAIL
VLX-2026-000693,2026-08-06,2026-08-12,Central-West,Rio de Janeiro/RJ,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,6,0,352,DC-GO-01,RETAIL
VLX-2026-000694,2026-04-11,2026-04-13,South,Florianopolis/SC,Porto Alegre/RS,EXPRESS,DELIVERED_ON_TIME,2,2,0,940,DC-RS-01,RETAIL
VLX-2026-000695,2026-02-12,2026-02-19,Northeast,Florianopolis/SC,Salvador/BA,STANDARD,DELIVERED_ON_TIME,7,7,0,1301,DC-BA-01,RETAIL
VLX-2026-000696,2026-04-23,2026-05-05,Northeast,Salvador/BA,Salvador/BA,STANDARD,DELIVERED_LATE,6,12,6,1094,DC-CE-01,RETAIL
VLX-2026-000697,2026-05-15,2026-05-21,Southeast,Belo Horizonte/MG,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,628,DC-RJ-01,RETAIL
VLX-2026-000698,2026-03-05,2026-03-06,Southeast,Brasilia/DF,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,2,1,0,228,DC-RJ-01,RETAIL
VLX-2026-000699,2026-05-18,2026-05-23,Southeast,Porto Velho/RO,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,255,DC-RJ-01,RETAIL
VLX-2026-000700,2026-01-29,2026-02-04,Northeast,Sao Paulo/SP,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,950,DC-BA-01,SMB
VLX-2026-000701,2026-02-17,2026-02-24,Northeast,Curitiba/PR,Salvador/BA,STANDARD,DELIVERED_ON_TIME,7,7,0,1683,DC-CE-01,RETAIL
VLX-2026-000702,2026-06-13,2026-06-20,North,Brasilia/DF,Manaus/AM,STANDARD,DELIVERED_ON_TIME,7,7,0,2086,DC-AM-01,ENTERPRISE
VLX-2026-000703,2026-01-25,2026-01-27,Southeast,Goiania/GO,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,2,2,0,723,DC-SP-01,RETAIL
VLX-2026-000704,2026-07-30,2026-08-02,Northeast,Sao Paulo/SP,Salvador/BA,EXPRESS,DELIVERED_ON_TIME,4,3,0,300,DC-BA-01,SMB
VLX-2026-000705,2026-02-02,2026-02-06,Southeast,Belo Horizonte/MG,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,4,0,396,DC-MG-01,RETAIL
VLX-2026-000706,2026-04-29,2026-05-04,Southeast,Curitiba/PR,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,208,DC-SP-01,RETAIL
VLX-2026-000707,2026-06-14,2026-06-20,Southeast,Goiania/GO,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,6,6,0,813,DC-SP-01,RETAIL
VLX-2026-000708,2026-04-21,2026-04-26,South,Florianopolis/SC,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,5,0,509,DC-RS-01,RETAIL
VLX-2026-000709,2026-04-18,2026-04-23,Southeast,Sao Paulo/SP,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,1023,DC-MG-01,RETAIL
VLX-2026-000710,2026-04-20,2026-04-25,South,Sao Paulo/SP,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,5,0,1010,DC-PR-01,RETAIL
VLX-2026-000711,2026-08-04,2026-08-10,Southeast,Goiania/GO,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,430,DC-MG-01,RETAIL
VLX-2026-000712,2026-06-20,2026-06-25,Southeast,Brasilia/DF,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,497,DC-SP-01,SMB
VLX-2026-000713,2026-03-18,2026-03-23,Southeast,Porto Alegre/RS,Sao Paulo/SP,EXPRESS,DELIVERED_LATE,2,5,3,724,DC-MG-01,RETAIL
VLX-2026-000714,2026-02-20,2026-02-27,Southeast,Belo Horizonte/MG,Sao Paulo/SP,STANDARD,DELIVERED_LATE,6,7,1,200,DC-MG-01,SMB
VLX-2026-000715,2026-07-15,2026-07-21,North,Porto Alegre/RS,Manaus/AM,STANDARD,DELIVERED_ON_TIME,7,6,0,552,DC-PA-01,RETAIL
VLX-2026-000716,2026-03-17,2026-03-22,Southeast,Belo Horizonte/MG,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,359,DC-MG-01,SMB
VLX-2026-000717,2026-08-07,2026-08-13,Northeast,Salvador/BA,Recife/PE,STANDARD,DELIVERED_ON_TIME,7,6,0,1037,DC-PE-01,ENTERPRISE
VLX-2026-000718,2026-04-17,2026-04-29,Northeast,Belem/PA,Recife/PE,STANDARD,DELIVERED_LATE,6,12,6,459,DC-BA-01,ENTERPRISE
VLX-2026-000719,2026-02-27,2026-03-05,Central-West,Belo Horizonte/MG,Goiania/GO,STANDARD,DELIVERED_ON_TIME,6,6,0,187,DC-GO-01,RETAIL
VLX-2026-000720,2026-08-17,2026-08-23,Northeast,Sao Paulo/SP,Recife/PE,STANDARD,DELIVERED_ON_TIME,6,6,0,1289,DC-BA-01,RETAIL
VLX-2026-000721,2026-03-27,2026-04-01,Southeast,Sao Paulo/SP,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,472,DC-RJ-01,RETAIL
VLX-2026-000722,2026-08-09,2026-08-11,Southeast,Rio de Janeiro/RJ,Belo Horizonte/MG,EXPRESS,DELIVERED_ON_TIME,2,2,0,483,DC-SP-01,SMB
VLX-2026-000723,2026-02-07,2026-02-13,Central-West,Rio de Janeiro/RJ,Brasilia/DF,STANDARD,DELIVERED_ON_TIME,6,6,0,1446,DC-GO-01,RETAIL
VLX-2026-000724,2026-01-14,2026-01-19,Southeast,Cuiaba/MT,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,506,DC-RJ-01,ENTERPRISE
VLX-2026-000725,2026-03-05,2026-03-11,North,Brasilia/DF,Belem/PA,STANDARD,DELIVERED_ON_TIME,7,6,0,1395,DC-AM-01,RETAIL
VLX-2026-000726,2026-04-12,2026-04-18,Southeast,Sao Paulo/SP,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,6,6,0,735,DC-SP-01,SMB
VLX-2026-000727,2026-01-29,2026-02-03,Northeast,Florianopolis/SC,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,5,0,1391,DC-BA-01,SMB
VLX-2026-000728,2026-04-16,2026-04-22,Northeast,Salvador/BA,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,6,0,1228,DC-CE-01,SMB
VLX-2026-000729,2026-04-21,2026-04-26,Southeast,Brasilia/DF,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,1028,DC-SP-01,RETAIL
VLX-2026-000730,2026-05-12,2026-05-18,South,Salvador/BA,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,6,6,0,992,DC-RS-01,RETAIL
VLX-2026-000731,2026-03-07,2026-03-16,Central-West,Florianopolis/SC,Goiania/GO,STANDARD,DELIVERED_LATE,6,9,3,263,DC-DF-01,RETAIL
VLX-2026-000732,2026-08-17,2026-08-22,Southeast,Porto Alegre/RS,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,420,DC-RJ-01,RETAIL
VLX-2026-000733,2026-05-07,2026-05-12,South,Recife/PE,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,197,DC-PR-01,RETAIL
VLX-2026-000734,2026-03-10,2026-03-16,Southeast,Belo Horizonte/MG,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,1018,DC-RJ-01,RETAIL
VLX-2026-000735,2026-07-15,2026-07-20,Southeast,Goiania/GO,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,5,0,774,DC-RJ-01,RETAIL
VLX-2026-000736,2026-05-08,2026-05-10,Southeast,Belo Horizonte/MG,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,2,2,0,982,DC-SP-01,ENTERPRISE
VLX-2026-000737,2026-06-25,2026-06-30,Southeast,Brasilia/DF,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,449,DC-SP-01,SMB
VLX-2026-000738,2026-06-03,2026-06-06,Central-West,Belo Horizonte/MG,Cuiaba/MT,EXPRESS,DELIVERED_ON_TIME,3,3,0,1240,DC-DF-01,RETAIL
VLX-2026-000739,2026-07-02,2026-07-07,Southeast,Sao Paulo/SP,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,644,DC-MG-01,SMB
VLX-2026-000740,2026-04-05,2026-04-11,Northeast,Florianopolis/SC,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,978,DC-PE-01,SMB
VLX-2026-000741,2026-07-15,2026-07-25,Southeast,Belem/PA,Belo Horizonte/MG,STANDARD,DELIVERED_LATE,6,10,4,821,DC-MG-01,SMB
VLX-2026-000742,2026-07-12,2026-07-18,Southeast,Porto Alegre/RS,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,141,DC-MG-01,RETAIL
VLX-2026-000743,2026-05-27,2026-06-02,South,Belo Horizonte/MG,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,6,6,0,1144,DC-PR-01,RETAIL
VLX-2026-000744,2026-06-15,2026-06-17,Southeast,Sao Paulo/SP,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,3,2,0,815,DC-MG-01,SMB
VLX-2026-000745,2026-04-09,2026-04-17,North,Rio de Janeiro/RJ,Belem/PA,STANDARD,DELIVERED_ON_TIME,8,8,0,494,DC-AM-01,RETAIL
VLX-2026-000746,2026-02-23,2026-03-01,Southeast,Sao Paulo/SP,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,6,6,0,688,DC-MG-01,RETAIL
VLX-2026-000747,2026-04-10,2026-04-16,Southeast,Goiania/GO,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,6,6,0,645,DC-MG-01,RETAIL
VLX-2026-000748,2026-08-03,2026-08-12,Central-West,Rio de Janeiro/RJ,Goiania/GO,STANDARD,DELIVERED_LATE,6,9,3,1533,DC-GO-01,ENTERPRISE
VLX-2026-000749,2026-01-18,2026-01-22,Northeast,Rio de Janeiro/RJ,Salvador/BA,EXPRESS,DELIVERED_ON_TIME,4,4,0,1053,DC-BA-01,RETAIL
VLX-2026-000750,2026-03-03,2026-03-09,Southeast,Florianopolis/SC,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,6,6,0,667,DC-RJ-01,RETAIL
VLX-2026-000751,2026-01-19,2026-01-24,Southeast,Fortaleza/CE,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,571,DC-MG-01,SMB
VLX-2026-000752,2026-06-26,2026-06-30,Northeast,Rio de Janeiro/RJ,Recife/PE,EXPRESS,DELIVERED_ON_TIME,4,4,0,1547,DC-BA-01,RETAIL
VLX-2026-000753,2026-06-02,2026-06-07,Southeast,Porto Velho/RO,Sao Paulo/SP,STANDARD,DELIVERED_ON_TIME,5,5,0,332,DC-RJ-01,RETAIL
VLX-2026-000754,2026-06-06,2026-06-12,South,Belo Horizonte/MG,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,6,6,0,1211,DC-PR-01,RETAIL
VLX-2026-000755,2026-01-19,2026-01-27,Northeast,Sao Paulo/SP,Recife/PE,STANDARD,DELIVERED_LATE,6,8,2,317,DC-CE-01,SMB
VLX-2026-000756,2026-03-12,2026-03-17,Southeast,Rio de Janeiro/RJ,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,315,DC-RJ-01,RETAIL
VLX-2026-000757,2026-06-05,2026-06-10,North,Florianopolis/SC,Belem/PA,EXPRESS,DELIVERED_ON_TIME,5,5,0,2273,DC-PA-01,RETAIL
VLX-2026-000758,2026-01-26,2026-02-01,Northeast,Salvador/BA,Recife/PE,STANDARD,DELIVERED_ON_TIME,6,6,0,689,DC-BA-01,RETAIL
VLX-2026-000759,2026-03-25,2026-04-02,South,Recife/PE,Porto Alegre/RS,STANDARD,DELIVERED_LATE,5,8,3,909,DC-PR-01,RETAIL
VLX-2026-000760,2026-07-01,2026-07-05,Southeast,Porto Velho/RO,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,4,0,872,DC-RJ-01,RETAIL
VLX-2026-000761,2026-05-11,2026-05-16,South,Rio de Janeiro/RJ,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,5,0,314,DC-RS-01,RETAIL
VLX-2026-000762,2026-05-15,2026-05-20,Northeast,Fortaleza/CE,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,5,0,1300,DC-CE-01,RETAIL
VLX-2026-000763,2026-05-26,2026-05-31,North,Porto Alegre/RS,Belem/PA,EXPRESS,DELIVERED_ON_TIME,5,5,0,1983,DC-PA-01,RETAIL
VLX-2026-000764,2026-08-12,2026-08-17,South,Salvador/BA,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,5,0,131,DC-RS-01,RETAIL
VLX-2026-000765,2026-03-01,2026-03-07,Central-West,Sao Paulo/SP,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,6,6,0,614,DC-DF-01,RETAIL
VLX-2026-000766,2026-04-12,2026-04-17,South,Belo Horizonte/MG,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,661,DC-RS-01,RETAIL
VLX-2026-000767,2026-05-29,2026-06-03,Southeast,Recife/PE,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,1027,DC-SP-01,SMB
VLX-2026-000768,2026-06-20,2026-06-26,Northeast,Porto Alegre/RS,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,6,6,0,1360,DC-PE-01,SMB
VLX-2026-000769,2026-01-13,2026-01-18,South,Rio de Janeiro/RJ,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,468,DC-RS-01,ENTERPRISE
VLX-2026-000770,2026-05-14,2026-05-17,Northeast,Curitiba/PR,Recife/PE,EXPRESS,DELIVERED_ON_TIME,3,3,0,1816,DC-BA-01,ENTERPRISE
VLX-2026-000771,2026-05-25,2026-05-29,Southeast,Brasilia/DF,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,4,0,589,DC-RJ-01,ENTERPRISE
VLX-2026-000772,2026-08-05,2026-08-08,Northeast,Fortaleza/CE,Salvador/BA,EXPRESS,DELIVERED_ON_TIME,3,3,0,742,DC-BA-01,ENTERPRISE
VLX-2026-000773,2026-07-09,2026-07-16,Central-West,Salvador/BA,Cuiaba/MT,STANDARD,DELIVERED_LATE,6,7,1,323,DC-DF-01,RETAIL
VLX-2026-000774,2026-07-17,2026-07-23,South,Cuiaba/MT,Porto Alegre/RS,STANDARD,DELIVERED_ON_TIME,6,6,0,802,DC-PR-01,RETAIL
VLX-2026-000775,2026-04-30,2026-05-05,South,Florianopolis/SC,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,294,DC-PR-01,RETAIL
VLX-2026-000776,2026-06-06,2026-06-09,Central-West,Curitiba/PR,Brasilia/DF,EXPRESS,DELIVERED_ON_TIME,3,3,0,311,DC-DF-01,SMB
VLX-2026-000777,2026-03-18,2026-03-24,Central-West,Belo Horizonte/MG,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,6,6,0,1465,DC-GO-01,RETAIL
VLX-2026-000778,2026-07-29,2026-08-06,Northeast,Salvador/BA,Recife/PE,STANDARD,DELIVERED_LATE,6,8,2,1379,DC-PE-01,ENTERPRISE
VLX-2026-000779,2026-06-10,2026-06-15,Southeast,Recife/PE,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,413,DC-MG-01,RETAIL
VLX-2026-000780,2026-04-11,2026-04-13,Southeast,Florianopolis/SC,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,2,2,0,1041,DC-MG-01,SMB
VLX-2026-000781,2026-08-03,2026-08-10,Central-West,Porto Alegre/RS,Cuiaba/MT,STANDARD,DELIVERED_ON_TIME,7,7,0,521,DC-DF-01,RETAIL
VLX-2026-000782,2026-05-02,2026-05-15,Northeast,Belo Horizonte/MG,Recife/PE,STANDARD,DELIVERED_LATE,6,13,7,590,DC-CE-01,RETAIL
VLX-2026-000783,2026-04-20,2026-04-21,Southeast,Sao Paulo/SP,Sao Paulo/SP,EXPRESS,DELIVERED_ON_TIME,2,1,0,637,DC-RJ-01,ENTERPRISE
VLX-2026-000784,2026-01-15,2026-01-20,Southeast,Fortaleza/CE,Rio de Janeiro/RJ,STANDARD,DELIVERED_ON_TIME,5,5,0,645,DC-RJ-01,SMB
VLX-2026-000785,2026-05-16,2026-05-22,Northeast,Belo Horizonte/MG,Salvador/BA,STANDARD,DELIVERED_ON_TIME,6,6,0,737,DC-CE-01,RETAIL
VLX-2026-000786,2026-02-12,2026-02-16,Central-West,Florianopolis/SC,Goiania/GO,EXPRESS,DELIVERED_ON_TIME,4,4,0,976,DC-GO-01,RETAIL
VLX-2026-000787,2026-03-22,2026-03-24,Southeast,Recife/PE,Rio de Janeiro/RJ,EXPRESS,DELIVERED_ON_TIME,2,2,0,715,DC-RJ-01,RETAIL
VLX-2026-000788,2026-03-22,2026-03-31,Southeast,Porto Alegre/RS,Sao Paulo/SP,STANDARD,DELIVERED_LATE,5,9,4,464,DC-RJ-01,SMB
VLX-2026-000789,2026-06-09,2026-06-13,South,Rio de Janeiro/RJ,Curitiba/PR,STANDARD,DELIVERED_ON_TIME,5,4,0,602,DC-PR-01,RETAIL
VLX-2026-000790,2026-06-30,2026-07-09,Northeast,Salvador/BA,Recife/PE,STANDARD,DELIVERED_LATE,6,9,3,1415,DC-PE-01,RETAIL
VLX-2026-000791,2026-03-17,2026-03-20,Central-West,Porto Alegre/RS,Brasilia/DF,EXPRESS,DELIVERED_ON_TIME,3,3,0,1226,DC-GO-01,RETAIL
VLX-2026-000792,2026-01-22,2026-01-29,Northeast,Belo Horizonte/MG,Fortaleza/CE,STANDARD,DELIVERED_ON_TIME,7,7,0,1245,DC-CE-01,RETAIL
VLX-2026-000793,2026-07-19,2026-07-24,Southeast,Rio de Janeiro/RJ,Belo Horizonte/MG,STANDARD,DELIVERED_ON_TIME,5,5,0,726,DC-SP-01,RETAIL
VLX-2026-000794,2026-01-23,2026-01-28,South,Fortaleza/CE,Florianopolis/SC,STANDARD,DELIVERED_ON_TIME,5,5,0,1252,DC-RS-01,ENTERPRISE
VLX-2026-000795,2026-07-28,2026-08-07,North,Sao Paulo/SP,Belem/PA,STANDARD,DELIVERED_LATE,7,10,3,2236,DC-AM-01,RETAIL
VLX-2026-000796,2026-03-20,2026-03-27,North,Porto Velho/RO,Porto Velho/RO,STANDARD,DELIVERED_ON_TIME,8,7,0,483,DC-PA-01,RETAIL
